2.949856718	1.367495
2.943235898	1.375023
2.936646123	1.357391
2.930087175	1.36562
2.923558149	1.32613
2.917058842	1.360675
2.910590418	1.347407
2.904151297	1.326107
2.897741281	1.300203
2.891361521	1.298296
2.885010463	1.28273
2.878687913	1.263636
2.872394345	1.255137
2.86612956	1.226975
2.859893363	1.250463
2.853684901	1.231301
2.847504644	1.217961
2.84135175	1.204294
2.835226686	1.190707
2.829129262	1.202834
2.823059295	1.191135
2.817015958	1.162243
2.810999077	1.165062
2.805009747	1.172007
2.799046518	1.148914
2.793109849	1.154236
2.787198935	1.130236
2.781314234	1.110427
2.775454951	1.109903
2.769622159	1.103148
2.763814447	1.096596
2.758032269	1.08996
2.752274844	1.075804
2.746542623	1.072286
2.740835442	1.051495
2.735152533	1.04522
2.729494344	1.052029
2.723860712	1.030631
2.718250884	1.027853
2.712665303	1.013542
2.707103812	1.005451
2.701565666	1.013361
2.696051307	1.007387
2.69056058	1.00642
2.685092755	0.9955893
2.679648266	0.9849548
2.674226965	0.9855144
2.66882813	0.9988307
2.663452767	1.000849
2.658099583	0.9778918
2.652768442	0.9671799
2.647459773	0.9578518
2.642173435	0.9422032
2.636908726	0.9562219
2.631666632	0.9498334
2.626445896	0.9496438
2.621246386	0.9451585
2.616068526	0.9281424
2.610912731	0.9379039
2.605777218	0.933937
2.600662959	0.9199667
2.595570366	0.9214406
2.590497678	0.911829
2.585446397	0.8967766
2.580415314	0.8836663
2.575404842	0.8648983
2.570414324	0.8560051
2.565444701	0.8371006
2.560494258	0.8051719
2.555564463	0.7757246
2.55065414	0.7623587
2.545764218	0.7309932
2.540893009	0.694405
2.536041444	0.6663203
2.53120992	0.6359356
2.526397286	0.5955437
2.521603431	0.5601526
2.516828755	0.5229717
2.512073145	0.4916569
2.507336487	0.4599019
2.502618162	0.4298203
2.497918569	0.3897066
2.493237596	0.3592587
2.488575132	0.3241991
2.483930572	0.2992339
2.479304307	0.2720778
2.474695737	0.244477
2.470105744	0.2205527
2.465533237	0.1960853
2.460978604	0.1743758
2.456441255	0.1549262
2.45192206	0.1371313
2.447419946	0.1197916
2.442934816	0.1025254
2.438467533	0.0884
2.434017037	0.0751638
2.429583708	0.0614
2.425166975	0.0509
2.420767215	0.0422
2.416384804	0.0339207
2.412018231	0.0274
2.407668346	0.0206
2.40333552	0.0168
2.399018724	0.0152
2.394718333	0.010403
2.390433792	0.00922
2.386165474	0.00698
2.381913287	0.0056
2.37767714	0.00585
2.373456488	0.0038
2.369252151	0.00519
2.365062684	0.00382
2.360889355	0.00252
2.356731176	0.0030681
2.352588511	0.00167
2.348461275	0.00252
2.344348937	0.00225
2.340252302	0.0037
2.336170399	0.00114
2.332103588	0.00157
2.328051348	0.00102
2.324014037	0.00105
2.319992007	0.00241
2.315984307	0.00288
2.311990861	0.00197
2.308012022	0.00095
2.30404771	0.00154
2.300097847	0.00144
2.296161928	0.00242
2.292240728	0.00161
2.28833332	0.00214
2.284440052	0.00127
2.280560429	-0.000602
2.276695215	0.00173
2.272843498	0.000576
2.269005621	0.0025
2.265181511	0.00263
2.261370682	0.00133
2.257573476	0.00114
2.25378982	0.000163
2.250019642	0.00205
2.246262464	0.00301
2.242519029	0.00224
2.238788454	0.00127
2.235070674	0.00145
2.231366426	0.00109
2.227674836	0.00133
2.223996238	0.00286
2.220330564	0.00171
2.216677351	0.00115
2.213037324	0.00116
2.209409626	0.000809
2.205794587	0.00155
2.20219214	0.00192
2.198601831	0.00205
2.195024375	0.00203
2.19145893	0.00118
2.187905821	0.00126
2.1843646	0.0015
2.180835591	0.00188
2.177319113	0.00177
2.173814338	0.00125
2.170321587	0.000766
2.166840422	0.00157
2.163371538	0.00128
2.159914119	0.00183
2.156468484	0.00201
2.153034572	0.00102
2.149611952	0.000672
2.146200939	0.00109
2.142801845	0.00155
2.1394135	0.0019
2.136036959	0.00193
2.132671426	0.00167
2.129317212	0.0017
2.125974626	0.00112
2.122642882	0.000891
2.119321926	0.00188
2.116012429	0.00237
2.112713612	0.00195
2.109426141	0.0011
2.106148885	0.00126
2.102882866	0.00113
2.099627672	0.00155
2.096382894	0.00165
2.093148837	0.00153
2.089925447	0.00101
2.086712672	0.00108
2.08351011	0.0014
2.08031841	0.00183
2.077136821	0.00161
2.073965643	0.00269
2.070804825	0.00114
2.067653971	0.000912
2.064513723	0.00159
2.061383341	0.00128
2.058263121	0.0015
2.055153014	0.00168
2.052052971	0.00194
2.048962605	0.00144
2.045882208	0.000958
2.042812069	0.00165
2.039751466	0.00161
2.036700355	0.00212
2.033659358	0.00161
2.030627762	0.00168
2.027606185	0.00179
2.024593918	0.000646
2.021591247	0.00155
2.018598126	0.00183
2.015614183	0.00218
2.012640029	0.00164
2.009674964	0.000877
2.006719273	0.00129
2.00377291	0.00136
2.000835833	0.00186
1.997907997	0.000813
1.994989038	0.00182
1.992079556	0.00158
1.989178867	0.00125
1.986287249	0.0017
1.983404661	0.00257
1.980530744	0.00162
1.977666089	0.0017
1.974810024	0.00159
1.971962823	0.00138
1.969124759	0.00173
1.966294852	0.00142
1.963474	0.00157
1.96066185	0.00164
1.957858053	0.00144
1.95506288	0.0022
1.952276599	0.00182
1.949498554	0.00132
1.946729016	0.00238
1.943967641	0.00186
1.941215	0.00158
1.938470447	0.00228
1.93573455	0.00192
1.933006666	0.00213
1.93028706	0.00216
1.927575396	0.00154
1.924872237	0.00145
1.922177244	0.00158
1.919490084	0.00196
1.91681102	0.00155
1.91414031	0.00135
1.911477032	0.00204
1.908822331	0.00157
1.906174992	0.00129
1.903535864	0.0012
1.900904616	0.00171
1.898280923	0.000723
1.895665042	0.0021
1.893056939	-0.000138
1.890456867	0.00179
1.887863928	0.00467
1.885278951	0.00192
1.88270133	0.00126
1.880131603	0.00168
1.87756945	0.00154
1.875014554	0.00123
1.872467167	0.00193
1.869927257	0.00174
1.86739479	0.00169
1.864869734	0.00105
1.862351778	0.00132
1.859841449	0.00157
1.857338156	0.00195
1.854842425	0.00204
1.852353669	0.00266
1.849871859	0.00153
1.847397791	0.000991
1.844930332	0.00161
1.842470277	0.00152
1.84001732	0.00223
1.837571158	0.00185
1.835132306	0.00105
1.83270019	0.00166
1.830275052	0.00113
1.827857132	0.00175
1.825445861	0.00206
1.823041212	0.0015
1.820643692	0.00145
1.818253002	0.00125
1.815869114	0.00111
1.813491735	0.00225
1.811121101	0.0015
1.808757449	0.0019
1.806400222	0.00128
1.804049655	0.00126
1.801705983	0.00159
1.799368393	0.00158
1.797037641	0.00139
1.79471344	0.00215
1.792395761	0.00178
1.790084319	0.00191
1.787779604	0.00152
1.785481073	0.00167
1.783188957	0.00213
1.780903487	0.00226
1.778624122	0.00163
1.776351094	0.00105
1.774084376	0.00108
1.771823941	0.0016
1.769569765	0.00199
