300,3.391784
301,3.360827
302,3.32768
303,3.288318
304,3.243147
305,3.192461
306,3.134298
307,3.076429
308,3.01641
309,2.954768
310,2.894161
311,2.831764
312,2.768497
313,2.707363
314,2.64541
315,2.58603
316,2.529808
317,2.475718
318,2.426657
319,2.379878
320,2.33675
321,2.297696
322,2.260979
323,2.228406
324,2.198053
325,2.169409
326,2.143433
327,2.119316
328,2.095855
329,2.074161
330,2.052933
331,2.031263
332,2.011217
333,1.991237
334,1.971876
335,1.952787
336,1.933835
337,1.91573
338,1.897513
339,1.880058
340,1.863056
341,1.84574
342,1.829004
343,1.812804
344,1.796686
345,1.780726
346,1.765333
347,1.749791
348,1.735027
349,1.720818
350,1.706838
351,1.693567
352,1.680838
353,1.668958
354,1.657547
355,1.646528
356,1.63594
357,1.625184
358,1.613986
359,1.602039
360,1.588469
361,1.572765
362,1.554289
363,1.532443
364,1.507113
365,1.478628
366,1.448006
367,1.416413
368,1.384642
369,1.353364
370,1.323709
371,1.293221
372,1.266879
373,1.242299
374,1.219514
375,1.198139
376,1.177806
377,1.158739
378,1.140974
379,1.12415
380,1.108338
381,1.093084
382,1.078288
383,1.064145
384,1.050521
385,1.037428
386,1.024758
387,1.012416
388,1.00047
389,0.9888194
390,0.9774332
391,0.9663661
392,0.9556163
393,0.9453269
394,0.935113
395,0.9250019
396,0.9149626
397,0.9049796
398,0.8955688
399,0.8864447
400,0.8775502
401,0.86901
402,0.8605798
403,0.8522825
404,0.8440922
405,0.8359711
406,0.8277892
407,0.8196219
408,0.8113971
409,0.8029414
410,0.7942789
411,0.784718
412,0.7754253
413,0.7658861
414,0.7561711
415,0.7462394
416,0.7364623
417,0.726625
418,0.7169519
419,0.7074758
420,0.6980414
421,0.6889396
422,0.6801386
423,0.6716356
424,0.6634372
425,0.6554324
426,0.647621
427,0.6400294
428,0.6326997
429,0.625535
430,0.6185726
431,0.6117843
432,0.6050782
433,0.59853
434,0.5921385
435,0.5858579
436,0.5797274
437,0.573734
438,0.567872
439,0.5621773
440,0.5565912
441,0.5511698
442,0.5459547
443,0.5408897
444,0.5359051
445,0.5310526
446,0.5262304
447,0.5215211
448,0.516937
449,0.5123825
450,0.5078385
451,0.5029917
452,0.4984481
453,0.4939365
454,0.4894419
455,0.4849197
456,0.4804846
457,0.4760098
458,0.4716004
459,0.4673828
460,0.4632006
461,0.4593372
462,0.4556624
463,0.452253
464,0.4492068
465,0.4464622
466,0.4440628
467,0.4419862
468,0.4402047
469,0.4386561
470,0.4372685
471,0.4359246
472,0.4345289
473,0.4329506
474,0.4310303
475,0.4286842
476,0.4257741
477,0.4221235
478,0.4177205
479,0.412525
480,0.4065224
481,0.3997743
482,0.3925032
483,0.3848785
484,0.3772033
485,0.3698219
486,0.3630242
487,0.3572449
488,0.3528325
489,0.3501568
490,0.3493749
491,0.3506692
492,0.3540053
493,0.35912
494,0.3658131
495,0.3733665
496,0.3811177
497,0.3880754
498,0.3932009
499,0.3954413
500,0.3936536
501,0.3869782
502,0.3747858
503,0.3568032
504,0.3334232
505,0.3053488
506,0.2737577
507,0.2401465
508,0.2062613
509,0.1735899
510,0.143285
511,0.1157885
512,0.09247041
513,0.07295638
514,0.05696875
515,0.04409056
516,0.03396027
517,0.02609755
518,0.02003743
519,0.01539438
520,0.01187083
521,0.009200979
522,0.007187929
523,0.005660442
524,0.00448636
525,0.003559485
526,0.002856058
527,0.002366754
528,0.001963276
529,0.001674612
530,0.001461796
531,0.001260087
532,0.001146581
533,0.001027373
534,0.000912145
535,0.000848947
536,0.000762348
537,0.000724275
538,0.000707229
539,0.000687865
540,0.000703249
541,0.000697606
542,0.000690716
543,0.000687806
544,0.000623955
545,0.000644388
546,0.000634587
547,0.000604889
548,0.000648426
549,0.000620867
550,0.000607087
551,0.000648902
552,0.000627816
553,0.000628766
554,0.000648902
555,0.000613323
556,0.000616887
557,0.000610769
558,0.000542642
559,0.000541038
560,0.000526546
561,0.000527734
562,0.000593366
563,0.000589209
564,0.000598771
565,0.00060382
566,0.000574597
567,0.000608869
568,0.000599068
569,0.000614868
570,0.000616174
571,0.000585942
572,0.000582081
573,0.000545968
574,0.000537475
575,0.000555769
576,0.000547156
577,0.000568836
578,0.000556244
579,0.00053694
580,0.0005389
581,0.000538366
582,0.000559748
583,0.000575429
584,0.000579824
585,0.000602038
586,0.000601207
587,0.000567054
588,0.000586179
589,0.000546562
590,0.00054288
591,0.000569133
592,0.00055862
593,0.000521854
594,0.000504094
595,0.000457171
596,0.000461923
597,0.000498392
598,0.000515795
599,0.000517696
600,0.000496016
