300,3.215889
301,3.167348
302,3.113386
303,3.052217
304,2.987672
305,2.919048
306,2.849656
307,2.779755
308,2.710729
309,2.643684
310,2.578608
311,2.51514
312,2.453557
313,2.393154
314,2.333879
315,2.277452
316,2.22333
317,2.173179
318,2.126486
319,2.082964
320,2.043349
321,2.006672
322,1.973156
323,1.943265
324,1.916206
325,1.890605
326,1.867588
327,1.84562
328,1.824624
329,1.805133
330,1.785933
331,1.767424
332,1.749469
333,1.732352
334,1.715208
335,1.698339
336,1.681923
337,1.6657
338,1.649636
339,1.634249
340,1.619005
341,1.603573
342,1.588788
343,1.574359
344,1.560503
345,1.546776
346,1.533397
347,1.520304
348,1.507395
349,1.494912
350,1.482915
351,1.471232
352,1.460209
353,1.449818
354,1.43986
355,1.430489
356,1.421319
357,1.412281
358,1.403155
359,1.393385
360,1.382381
361,1.369429
362,1.353882
363,1.335231
364,1.313408
365,1.28873
366,1.261893
367,1.23384
368,1.205719
369,1.17822
370,1.151906
371,1.124065
372,1.100543
373,1.078932
374,1.058519
375,1.039467
376,1.021513
377,1.00462
378,0.989
379,0.97422
380,0.96026
381,0.946854
382,0.933885
383,0.92159
384,0.909639
385,0.8982
386,0.88719
387,0.876447
388,0.866076
389,0.855801
390,0.845809
391,0.836096
392,0.826844
393,0.818015
394,0.809155
395,0.800319
396,0.791476
397,0.782717
398,0.774353
399,0.766395
400,0.758641
401,0.751089
402,0.743737
403,0.736465
404,0.729269
405,0.722264
406,0.715294
407,0.708339
408,0.701457
409,0.694426
410,0.687254
411,0.678746
412,0.671146
413,0.663298
414,0.655221
415,0.647033
416,0.638648
417,0.630318
418,0.622006
419,0.613849
420,0.605834
421,0.597959
422,0.59037
423,0.582937
424,0.575785
425,0.568791
426,0.562082
427,0.555523
428,0.549156
429,0.542973
430,0.536924
431,0.531072
432,0.525307
433,0.519646
434,0.514078
435,0.508647
436,0.50334
437,0.498104
438,0.492948
439,0.487878
440,0.482958
441,0.478223
442,0.473591
443,0.469152
444,0.46483
445,0.460619
446,0.456601
447,0.452689
448,0.4489
449,0.44514
450,0.441446
451,0.438208
452,0.434599
453,0.431001
454,0.427367
455,0.423663
456,0.419897
457,0.416018
458,0.41213
459,0.408276
460,0.404376
461,0.400543
462,0.396758
463,0.393066
464,0.389549
465,0.386292
466,0.383346
467,0.380766
468,0.378553
469,0.376713
470,0.375271
471,0.374129
472,0.373306
473,0.372695
474,0.372153
475,0.371635
476,0.370935
477,0.369886
478,0.368333
479,0.36609
480,0.363075
481,0.359237
482,0.354606
483,0.349165
484,0.342937
485,0.336199
486,0.329204
487,0.322299
488,0.315879
489,0.310254
490,0.305798
491,0.302898
492,0.301766
493,0.302504
494,0.305176
495,0.309504
496,0.315162
497,0.321626
498,0.328055
499,0.333557
500,0.337013
501,0.337354
502,0.333606
503,0.324959
504,0.311091
505,0.292025
506,0.268289
507,0.241068
508,0.211791
509,0.181988
510,0.153053
511,0.125987
512,0.102099
513,0.081562
514,0.064372
515,0.050307
516,0.039101
517,0.030311
518,0.023488
519,0.018252
520,0.014249
521,0.011234
522,0.008947
523,0.007213
524,0.005853
525,0.004787
526,0.003974
527,0.003337
528,0.002884
529,0.002574
530,0.00233
531,0.002145
532,0.002011
533,0.001879
534,0.001778
535,0.001724
536,0.001651
537,0.001617
538,0.001599
539,0.001586
540,0.001576
541,0.001558
542,0.001541
543,0.001502
544,0.001459
545,0.001461
546,0.001432
547,0.001425
548,0.001443
549,0.001433
550,0.001445
551,0.001457
552,0.001442
553,0.001446
554,0.001433
555,0.001409
556,0.001431
557,0.001401
558,0.001389
559,0.001384
560,0.001368
561,0.001381
562,0.001406
563,0.001405
564,0.001377
565,0.001365
566,0.001339
567,0.001364
568,0.00138
569,0.001408
570,0.001419
571,0.001413
572,0.001411
573,0.001373
574,0.001365
575,0.001362
576,0.001352
577,0.001354
578,0.001327
579,0.001333
580,0.00134
581,0.001349
582,0.001354
583,0.001331
584,0.001327
585,0.001347
586,0.001366
587,0.001366
588,0.001384
589,0.001329
590,0.001315
591,0.001317
592,0.001286
593,0.001299
594,0.001271
595,0.001247
596,0.001267
597,0.001268
598,0.001313
599,0.001315
600,0.001287
