300,0.50916
301,0.50426
302,0.49917
303,0.49378
304,0.48831
305,0.48294
306,0.47732
307,0.47174
308,0.46613
309,0.46047
310,0.45466
311,0.44853
312,0.44247
313,0.43639
314,0.43028
315,0.42435
316,0.41832
317,0.4124
318,0.4067
319,0.401
320,0.3955
321,0.39019
322,0.38518
323,0.38024
324,0.37549
325,0.37085
326,0.36635
327,0.36218
328,0.35806
329,0.35398
330,0.35001
331,0.34605
332,0.34228
333,0.33865
334,0.33494
335,0.33145
336,0.32813
337,0.32472
338,0.32151
339,0.31838
340,0.31514
341,0.31275
342,0.3097
343,0.30685
344,0.30398
345,0.30138
346,0.2988
347,0.29626
348,0.29383
349,0.2913
350,0.28887
351,0.28642
352,0.2841
353,0.28183
354,0.27962
355,0.2774
356,0.27515
357,0.27307
358,0.2709
359,0.26889
360,0.26688
361,0.26484
362,0.26288
363,0.2609
364,0.25895
365,0.25694
366,0.255
367,0.25304
368,0.25113
369,0.24918
370,0.24725
371,0.24524
372,0.24329
373,0.24138
374,0.23949
375,0.23758
376,0.23562
377,0.23369
378,0.23174
379,0.22983
380,0.22793
381,0.22601
382,0.22414
383,0.22223
384,0.22034
385,0.21846
386,0.21651
387,0.21454
388,0.21259
389,0.21062
390,0.20865
391,0.20667
392,0.20482
393,0.2031
394,0.20123
395,0.19922
396,0.19698
397,0.19453
398,0.19225
399,0.19009
400,0.18798
401,0.18583
402,0.18368
403,0.18147
404,0.17924
405,0.17698
406,0.17475
407,0.17254
408,0.17026
409,0.16806
410,0.16582
411,0.16347
412,0.1613
413,0.15919
414,0.15714
415,0.15507
416,0.15304
417,0.1511
418,0.14914
419,0.1473
420,0.14549
421,0.14373
422,0.14202
423,0.14032
424,0.13866
425,0.137
426,0.13542
427,0.13389
428,0.13238
429,0.13094
430,0.1295
431,0.1281
432,0.12668
433,0.12523
434,0.12384
435,0.12241
436,0.12103
437,0.1197
438,0.1183
439,0.11697
440,0.11566
441,0.11436
442,0.11311
443,0.11188
444,0.11063
445,0.10942
446,0.1082
447,0.10702
448,0.10586
449,0.10473
450,0.10366
451,0.10253
452,0.10145
453,0.10038
454,0.09935
455,0.09831
456,0.09726
457,0.09619
458,0.09511
459,0.09409
460,0.09305
461,0.09203
462,0.09103
463,0.09001
464,0.08904
465,0.08802
466,0.08707
467,0.08609
468,0.0851
469,0.08415
470,0.08317
471,0.08222
472,0.08125
473,0.08029
474,0.07931
475,0.07834
476,0.07738
477,0.07638
478,0.0754
479,0.07437
480,0.07335
481,0.0723
482,0.07126
483,0.07022
484,0.06913
485,0.06807
486,0.06698
487,0.06584
488,0.06474
489,0.06358
490,0.06238
491,0.06121
492,0.05996
493,0.05869
494,0.05736
495,0.056
496,0.0546
497,0.05318
498,0.05173
499,0.05026
500,0.04874
501,0.04717
502,0.04562
503,0.04403
504,0.04242
505,0.04077
506,0.0391
507,0.03742
508,0.03575
509,0.03414
510,0.0325
511,0.0309
512,0.02937
513,0.0279
514,0.02648
515,0.02509
516,0.02382
517,0.0226
518,0.02145
519,0.02044
520,0.01949
521,0.01862
522,0.01784
523,0.0171
524,0.01649
525,0.01598
526,0.0155
527,0.01513
528,0.01474
529,0.01437
530,0.01407
531,0.01377
532,0.01351
533,0.0133
534,0.01311
535,0.01294
536,0.01279
537,0.01262
538,0.0125
539,0.01237
540,0.01225
541,0.01217
542,0.01205
543,0.01194
544,0.01186
545,0.01175
546,0.01165
547,0.01156
548,0.01144
549,0.01138
550,0.0113
551,0.01126
552,0.01118
553,0.0111
554,0.01106
555,0.01097
556,0.01093
557,0.01086
558,0.01077
559,0.01071
560,0.01066
561,0.0106
562,0.01054
563,0.01047
564,0.01042
565,0.01035
566,0.01029
567,0.01024
568,0.01019
569,0.01018
570,0.01016
571,0.01011
572,0.01006
573,0.00999
574,0.00994
575,0.0099
576,0.00983
577,0.0098
578,0.00977
579,0.0097
580,0.00967
581,0.00964
582,0.0096
583,0.00959
584,0.00957
585,0.00952
586,0.0095
587,0.00946
588,0.00944
589,0.00942
590,0.00936
591,0.00934
592,0.00929
593,0.00922
594,0.0092
595,0.00917
596,0.00914
597,0.00916
598,0.00914
599,0.00911
600,0.00908
